"2229","13-Jul-15","NEFT/SBIN616204824059/Mr","","28494898171","13-Jul-15","","0","20000","3619161.46","0",
"2230","13-Jul-15","NEFT/CBINH16204A05024/SUN","","28494867741","13-Jul-15","","0","12000","3631161.46","0",
"2231","13-Jul-15","","620417000000'","28494964510","13-Jul-15","","0","1000","3632161.46","0",
"2232","13-Jul-15","","620515000000'","28494882433","13-Jul-15","","0","1000","3633161.46","0",
"2233","13-Jul-15","NEFT/SBIN716207496423/Mr","","28494893096","13-Jul-15","","0","10000","3643161.46","0",
"2234","13-Jul-15","","620713000000'","28494909990","13-Jul-15","","0","4500","3647661.46","0",
"2235","13-Jul-15","NEFT/SBIN716207563847/Mr","","28494865819","13-Jul-15","","0","10000","3657661.46","0",
"2236","13-Jul-15","","620715000000'","28494919476","13-Jul-15","","0","1000","3658661.46","3",
"2237","13-Jul-15","","620717000000'","28494862063","13-Jul-15","","0","1000","3659661.46","0",
"2238","13-Jul-15","NEFT/SBIN716207739939/GOB","","28494945311","13-Jul-15","","0","6500","3666161.46","0",
"2239","13-Jul-15","","620717000000'","28494893742","13-Jul-15","","0","1000","3667161.46","0",
"2240","13-Jul-15","","620718000000'","28494888910","13-Jul-15","","0","5000","3672161.46","0",
"2241","","","620718000000'","28494923701","13-Jul-15","","0","5000","3677161.46","0",
"2242","13-Jul-15","NEFT/SAA209471183/PRAVEEN","","28494948419","13-Jul-15","","0","11000","3688161.46","0",
"2243","13-Jul-15","","620816000000'","28494944237","13-Jul-15","","0","1000","3689161.46","0",
"2244","13-Jul-15","NEFT/SAA209481181/RAJNISH","","28494876372","13-Jul-15","","0","11000","3700161.46","0",
"2245","13-Jul-15","TRF TO","Indiaforensic SERVICES I","28494876477","13-Jul-15","1100000","","0","2600161.46","0",
"2246","13-Jul-15","NEFT/SBIN916210629562/MD","","28494966725","13-Jul-15","","0","21000","2621161.46","0",
"2247","13-Jul-15","","621113000000'","28494859642","13-Jul-15","","0","1000","2622161.46","0",
"2248","13-Jul-15","NEFT/SBIN916211962920/GOU","","28494864392","13-Jul-15","","0","5000","2627161.46","0",
"2249","13-Jul-15","","621213000000'","28494910463","13-Jul-15","","0","1000","2628161.46","0",
"2250","13-Jul-15","NEFT/SBIN116212431058/GOU","28494961968","13-Jul-15","0","5000","2633161.46","0",
"2251","13-Jul-15","621215000000'","28494900277","13-Jul-15","0","1000","2634161.46","0",
"2252","13-Jul-15","NEFT/IBKL160730922905/MD","28494929984","13-Jul-15","0","10000","2644161.46","0",
"2253","13-Jul-15","621220000000'","28494910054","13-Jul-15","0","1000","2645161.46","3",
"2254","13-Jul-15","621414000000'","28494882599","13-Jul-15","0","10000","2655161.46","0",
"2255","13-Jul-15","NEFT/BARBH16215547124/MAN","28494926109","13-Jul-15","0","1000","2656161.46","0",
"2256","13-Jul-15","621614000000'","28494919901","13-Jul-15","0","1000","2657161.46","0",
"2257","14-Jul-15","","28494872789","14-Jul-15","0","1000","2658161.46","0",
"2258","14-Jul-15","NEFT/BKIDN16216653709/AMR","28494867849","14-Jul-15","0","1000","2659161.46","0",
"2259","14-Jul-15","621614000000'","28494971160","14-Jul-15","0","1000","2660161.46","0",
"2260","14-Jul-15","621615000000'","28494906684","14-Jul-15","0","1000","2661161.46","0",
"2261","14-Jul-15","NEFT/SBIN516216068416/KUN","28494969504","14-Jul-15","0","12000","2673161.46","0",
"2262","14-Jul-15","621615000000'","33423344233","14-Jul-15","0","1000","2674161.46","0",
"2263","14-Jul-15","621615000000'","28494896171","14-Jul-15","0","1000","2675161.46","3",
"2264","14-Jul-15","621615000000'","28494940166","14-Jul-15","0","1000","2676161.46","0",
"2265","14-Jul-15","621615000000'","28494909767","14-Jul-15","0","1000","2677161.46","0",
"2266","14-Jul-15","621616000000'","28494921039","14-Jul-15","0","1000","2678161.46","0",
"2267","14-Jul-15","621619000000'","28494918313","14-Jul-15","0","1000","2679161.46","0",
"2268","14-Jul-15","621714000000'","28494964652","14-Jul-15","0","1000","2680161.46","0",
"2269","14-Jul-15","NEFT/BKIDN16217771228/GAY","28494902854","14-Jul-15","0","11000","2691161.46","0",
"2270","14-Jul-15","NEFT/PUNBH16218531092/ASH","28494929305","14-Jul-15","0","1000","2692161.46","0",
"2271","14-Jul-15","621812000000'","28494878498","14-Jul-15","0","1000","2693161.46","0",
"2272","14-Jul-15","621916000000'","28494867855","14-Jul-15","0","1000","2694161.46","0",
"2273","14-Jul-15","621917000000'","28494974527","14-Jul-15","0","1000","2695161.46","0",
"2274","14-Jul-15","NEFT/CBINH16221A01703/PRA","28494975522","14-Jul-15","0","11000","2706161.46","0",
"2275","14-Jul-15","NEFT/SBIN916221237880/Mr","28494944866","14-Jul-15","0","11000","2717161.46","0",
"2276","14-Jul-15","bank settlement","0","14-Jul-15","400","0","2716761.46","5",
"2277","14-Jul-15","NEFT/CBINH16223132289/Mr.","28494897168","14-Jul-15","0","1000","2717761.46","0",
"2278","14-Jul-15","622318000000'","28494874584","14-Jul-15","0","1000","2718761.46","0",
"2279","14-Jul-15","622319000000'","28494917321","14-Jul-15","0","5000","2723761.46","0",
"2280","14-Jul-15","622319000000'","28494861562","14-Jul-15","0","5000","2728761.46","0",
"2281","14-Jul-15","622319000000'","28494861087","14-Jul-15","0","2000","2730761.46","0",
"2282","14-Jul-15","622415000000'","28494914427","14-Jul-15","0","1000","2731761.46","3",
"2283","14-Jul-15","NEFT/SBIN316224151904/RAM","28494895181","14-Jul-15","0","1000","2732761.46","0",
"2284","14-Jul-15","622515000000'","28494964520","14-Jul-15","0","1000","2733761.46","0",
"2285","14-Jul-15","NEFT/P16081210064975/ANIL","28494908471","14-Jul-15","0","1000","2734761.46","0",
"2286","14-Jul-15","622516000000'","28494912622","14-Jul-15","0","1000","2735761.46","0",
"2287","14-Jul-15","622516000000'","28494909295","14-Jul-15","0","1000","2736761.46","0",
"2288","14-Jul-15","622516000000'","28494938897","14-Jul-15","0","1000","2737761.46","0",
"2289","14-Jul-15","622517000000'","28494962667","14-Jul-15","0","1000","2738761.46","0",
"2290","14-Jul-15","622517000000'","28494874676","14-Jul-15","0","1000","2739761.46","0",
"2291","14-Jul-15","622517000000'","28494963343","14-Jul-15","0","1000","2740761.46","0",
"2292","14-Jul-15","","28494948933","14-Jul-15","0","1000","2741761.46","0",
"2293","14-Jul-15","622613000000'","28494919475","14-Jul-15","0","1000","2742761.46","0",
"2294","14-Jul-15","622614000000'","28494884890","14-Jul-15","0","1000","2743761.46","0",
"2295","14-Jul-15","623018000000'","28494928345","14-Jul-15","0","5000","2748761.46","0",
"2296","14-Jul-15","623018000000'","28494946125","14-Jul-15","0","5000","2753761.46","0",
"2297","14-Jul-15","NEFT/CBINH16231A00772/SON","28494952823","14-Jul-15","0","1000","2754761.46","0",
"2298","14-Jul-15","623116000000'","28494944308","14-Jul-15","0","1000","2755761.46","3",
"2299","14-Jul-15","623216000000'","28494885233","14-Jul-15","0","1000","2756761.46","0",
"2300","14-Jul-15","623221000000'","28494925943","14-Jul-15","0","1000","2757761.46","0",
"2301","14-Jul-15","623311000000'","28494872729","14-Jul-15","0","1000","2758761.46","0",
"2302","14-Jul-15","623312000000'","34233234333","14-Jul-15","0","1000","2759761.46","0",
"2303","14-Jul-15","NEFT/CBINH16233A06107/SON","28494953538","14-Jul-15","0","10000","2769761.46","0",
"2304","14-Jul-15","623313000000'","28494946884","14-Jul-15","0","1000","2770761.46","0",
"2305","14-Jul-15","623311000000'","28494969140","14-Jul-15","0","1000","2771761.46","0",
"2306","15-Jul-15","623410000000'","28494926463","15-Jul-15","0","1000","2772761.46","0",
"2307","15-Jul-15","623516000000'","28494925586","15-Jul-15","0","1000","2773761.46","0",
"2308","15-Jul-15","NEFT/SBIN816236506566/SUD","28494933749","15-Jul-15","0","1000","2774761.46","0",
"2309","15-Jul-15","NEFT/SBIN816237956149/ANK","28494915628","15-Jul-15","0","7000","2781761.46","0",
"2310","15-Jul-15","NEFT/CBINH16237A06113/DHA","28494930837","15-Jul-15","0","12000","2793761.46","0",
"2311","15-Jul-15","623716000000'","28494868784","15-Jul-15","0","1000","2794761.46","0",
"2312","15-Jul-15","NEFT/CBINH16237A06186/SON","28494881215","15-Jul-15","0","1000","2795761.46","0",
"2313","","623813000000'","28494876420","15-Jul-15","0","1000","2796761.46","0",
"2314","15-Jul-15","NEFT/SBIN916238278625/FIR","28494934472","15-Jul-15","0","10000","2806761.46","0",
"2315","15-Jul-15","NEFT/SBIN916238291478/Mr","","15-Jul-15","0","21000","2827761.46","4",
"2316","15-Jul-15","624112000000'","28494865452","15-Jul-15","0","1000","2828761.46","0",
"2317","15-Jul-15","NEFT/BKIDN16242200003/PRA","28494888674","15-Jul-15","0","12000","2840761.46","0",
"2318","15-Jul-15","","28494956838","15-Jul-15","0","20000","2860761.46","0",
"2319","15-Jul-15","NEFT/SBIN216243317496/ASH","28494940467","15-Jul-15","0","20000","2880761.46","0",
"2320","15-Jul-15","NEFT/N244160182458867/SMA","34426453233","15-Jul-15","0","12000","2892761.46","0",
"2321","15-Jul-15","NEFT/CBINH16245A00904/HAR","28494927163","15-Jul-15","0","1000","2893761.46","0",
"2322","15-Jul-15","NEFT/CBINH16245A00945/RAJ","28494901133","15-Jul-15","0","1000","2894761.46","0",
"2323","15-Jul-15","NEFT/SBIN516245435372/ROH","28494868956","15-Jul-15","0","20000","2914761.46","0",
"2324","15-Jul-15","624614000000'","28494972151","15-Jul-15","0","5000","2919761.46","0",
"2325","15-Jul-15","624614000000'","28494875677","15-Jul-15","0","5000","2924761.46","0",
"2326","15-Jul-15","624614000000'","28494940226","15-Jul-15","0","2000","2926761.46","0",
"2327","15-Jul-15","NEFT/CBINH16247A05058/SEE","28494902986","15-Jul-15","0","1000","2927761.46","0",
"2328","15-Jul-15","NEFT/UTBIN16249526895/MUN","28494892912","15-Jul-15","0","1000","2928761.46","0",
"2329","15-Jul-15","NEFT/SBIN816249307265/NAR","28494889990","15-Jul-15","0","12000","2940761.46","0",
"2330","15-Jul-15","NEFT/SBIN916251519257/SHU","28494959559","15-Jul-15","0","21000","2961761.46","0",
"2331","15-Jul-15","78594939293","0","15-Jul-15","535","0","2961226.46","5",
"2332","15-Jul-15","NEFT/BKIDN16252820852/SAN","28494922840","15-Jul-15","0","12000","2973226.46","0",
"2333","15-Jul-15","NEFT/CBINH16252A09655/MAN","28494870455","15-Jul-15","0","1000","2974226.46","0",
"2334","15-Jul-15","NEFT/N252160186060982/PAR","28494946511","15-Jul-15","0","12000","2986226.46","0",
"2335","15-Jul-15","7.84932E+11","0","15-Jul-15","834","0","2985392.46","5",
"2336","15-Jul-15","625313000000'","28494930549","15-Jul-15","0","20000","3005392.46","0",
"2337","15-Jul-15","NEFT/VIJBH16253024948/ANI","28494937205","15-Jul-15","0","1000","3006392.46","0",
"2338","15-Jul-15","NEFT/BKIDN16253896956/OM","28494899978","15-Jul-15","0","21000","3027392.46","0",
"2339","15-Jul-15","NEFT/SBIN316253200646/ARB","28494872998","15-Jul-15","0","12000","3039392.46","0",
"2340","15-Jul-15","625414000000'","28494862865","15-Jul-15","0","1000","3040392.46","0",
"2341","15-Jul-15","625414000000'","28494893918","15-Jul-15","0","1000","3041392.46","0",
"2342","15-Jul-15","625415000000'","28494963646","15-Jul-15","0","1000","3042392.46","0",
"2343","15-Jul-15","NEFT/CBINH16256A05985/VIK","28494957279","15-Jul-15","0","1000","3043392.46","0",
"2344","15-Jul-15","NEFT/SAA77688970/AGRADUT","28494960694","15-Jul-15","0","12000","3055392.46","0",
"2345","15-Jul-15","625714000000'","28494860434","15-Jul-15","0","1000","3056392.46","0",
"2346","15-Jul-15","625812000000'","28494875375","15-Jul-15","0","1000","3057392.46","0",
"2347","15-Jul-15","625814000000'","28494924924","15-Jul-15","0","1000","3058392.46","0",
"2348","15-Jul-15","NEFT/SBIN516258102528/Mr","28494885038","15-Jul-15","0","1000","3059392.46","0",
"2349","15-Jul-15","625817000000'","28494924574","15-Jul-15","0","1000","3060392.46","0",
"2350","16-Jul-15","625918000000'","28494947015","16-Jul-15","0","1000","3061392.46","0",
"2351","16-Jul-15","NEFT/SBIN616259043936/Mr","28494939313","16-Jul-15","0","12000","3073392.46","0",
"2352","16-Jul-15","626018000000'","28494925018","16-Jul-15","0","1000","3074392.46","0",
"2353","16-Jul-15","626018000000'","28494866495","16-Jul-15","0","1000","3075392.46","0",
"2354","16-Jul-15","626116000000'","28494888087","16-Jul-15","0","1000","3076392.46","0",
"2355","16-Jul-15","626212000000'","28494872000","16-Jul-15","0","1000","3077392.46","0",
"2356","16-Jul-15","626212000000'","28494914740","16-Jul-15","0","1000","3078392.46","0",
"2357","16-Jul-15","626213000000'","28494899640","16-Jul-15","0","1000","3079392.46","0",
"2358","16-Jul-15","626220000000'","28494882980","16-Jul-15","0","1000","3080392.46","0",
"2359","16-Jul-15","NEFT/BKIDN16263432048/CHA","28494892256","16-Jul-15","0","1000","3081392.46","0",
"2360","16-Jul-15","NEFT/CBINH16263A03570/ARU","28494970899","16-Jul-15","0","1000","3082392.46","0",
"2361","16-Jul-15","626318000000'","28494895746","16-Jul-15","0","1000","3083392.46","0",
"2362","16-Jul-15","NEFT/SBIN716263669458/PRA","28494971151","16-Jul-15","0","11000","3094392.46","0",
"2363","16-Jul-15","NEFT/SBIN716264903035/S K","28494923357","16-Jul-15","0","1000","3095392.46","0",
"2364","16-Jul-15","626417000000'","28494904685","16-Jul-15","0","1000","3096392.46","0",
"2365","16-Jul-15","NEFT/SBIN816265561545/NIT","28494943430","16-Jul-15","0","21000","3117392.46","0",
"2366","16-Jul-15","626518000000'","28494973465","16-Jul-15","0","1000","3118392.46","3",
"2367","16-Jul-15","626605000000'","28494974649","16-Jul-15","0","1000","3119392.46","0",
"2368","16-Jul-15","626606000000'","28494930906","16-Jul-15","0","1000","3120392.46","0",
"2369","16-Jul-15","626606000000'","28494879021","16-Jul-15","0","1000","3121392.46","0",
"2370","16-Jul-15","NEFT/UTBIN16266467185/MUN","28494890437","16-Jul-15","0","11000","3132392.46","0",
"2371","16-Jul-15","626718000000'","28494864206","16-Jul-15","0","1000","3133392.46","0",
"2372","16-Jul-15","626718000000'","28494973108","16-Jul-15","0","1000","3134392.46","0",
"2373","16-Jul-15","626810000000'","28494895564","16-Jul-15","0","1000","3135392.46","0",
"2374","16-Jul-15","626815000000'","28494860789","16-Jul-15","0","1000","3136392.46","0",
"2375","16-Jul-15","626816000000'","28494972980","16-Jul-15","0","1000","3137392.46","0",
"2376","16-Jul-15","626816000000'","28494865031","16-Jul-15","0","1000","3138392.46","0",
"2377","16-Jul-15","NEFT/SBIN116270149261/Mr","28494899184","16-Jul-15","0","1000","3139392.46","0",
"2378","16-Jul-15","","28494868153","16-Jul-15","0","11000","3150392.46","0",
"2379","16-Jul-15","627018000000'","28494925493","16-Jul-15","0","1000","3151392.46","0",
"2380","16-Jul-15","627020000000'","28494913820","16-Jul-15","0","1000","3152392.46","0",
"2381","16-Jul-15","NEFT/PUNBH16271276983/TAP","28494948556","16-Jul-15","0","11000","3163392.46","0",
"2382","16-Jul-15","NEFT/BKIDN16271887938/CHA","28494871947","16-Jul-15","0","11000","3174392.46","0",
"2383","16-Jul-15","NEFT/MAHBH16272458415/Mr.","33453543354","16-Jul-15","0","1000","3175392.46","0",
"2384","16-Jul-15","627216000000'","28494876424","16-Jul-15","0","1000","3176392.46","0",
"2385","16-Jul-15","NEFT/CBINH16272A09224/MAN","28494874673","16-Jul-15","0","11000","3187392.46","0",
"2386","16-Jul-15","NEFT/CBINH16272A09388/DHE","28494874444","16-Jul-15","0","1000","3188392.46","0",
"2387","16-Jul-15","NEFT/CBINH16272A09262/RAK","28494962480","16-Jul-15","0","1000","3189392.46","0",
"2388","16-Jul-15","NEFT/CBINH16272A09166/GUD","28494909087","16-Jul-15","0","12000","3201392.46","0",
"2389","16-Jul-15","NEFT/CBINH16272A09197/SAN","28494930742","16-Jul-15","0","12000","3213392.46","0",
"2390","16-Jul-15","NEFT/SBIN216273932967/SAN","28494913050","16-Jul-15","0","20000","3233392.46","0",
"2391","16-Jul-15","NEFT/SBIN316273038712/SAN","28494866099","16-Jul-15","0","11000","3244392.46","0",
"2392","16-Jul-15","NEFT/UTBIN16273732103/M/S","28494903502","16-Jul-15","0","21000","3265392.46","0",
"2393","16-Jul-15","NEFT/SBIN316273362578/Mr","28494913314","16-Jul-15","0","11000","3276392.46","0",
"2394","16-Jul-15","627317000000'","28494931908","16-Jul-15","0","1000","3277392.46","0",
"2395","16-Jul-15","NEFT/SBIN316273440441/PRI","28494937932","16-Jul-15","0","10994.25","3288386.71","0",
"2396","16-Jul-15","NEFT/CBINH16273133139/Mr.","28494931963","16-Jul-15","0","20000","3308386.71","0",
"2397","16-Jul-15","NEFT/SBIN316273522566/M S","28494946790","16-Jul-15","0","1000","3309386.71","3",
"2398","16-Jul-15","NEFT/CBINH16274A04738/MAH","28494915709","16-Jul-15","0","1000","3310386.71","0",
"2399","16-Jul-15","627415000000'","28494891874","16-Jul-15","0","1000","3311386.71","0",
"2400","16-Jul-15","627417000000'","28494896822","16-Jul-15","0","1000","3312386.71","0",
"2401","16-Jul-15","NEFT/UTBIN16275043249/IJA","28494951848","16-Jul-15","0","21000","3333386.71","0",
"2402","16-Jul-15","NEFT/CBINH16277A00957/SAN","","16-Jul-15","0","1000","3334386.71","4",
"2403","16-Jul-15","NEFT/CBINH16277A09229/VIK","28494934140","16-Jul-15","0","11000","3345386.71","0",
"2404","16-Jul-15","627913000000'","28494870564","16-Jul-15","0","11000","3356386.71","0",
"2405","16-Jul-15","628016000000'","28494952412","16-Jul-15","0","5000","3361386.71","0",
"2406","16-Jul-15","628016000000'","28494941973","16-Jul-15","0","5000","3366386.71","0",
"2407","16-Jul-15","628019000000'","28494870555","16-Jul-15","0","2000","3368386.71","0",
"2408","16-Jul-15","628114000000'","28494897201","16-Jul-15","0","5000","3373386.71","0",
"2409","16-Jul-15","bank settlement","0","16-Jul-15","850","0","3372536.71","5",
"2410","16-Jul-15","628211000000'","28494947401","16-Jul-15","0","5000","3377536.71","0",
"2411","16-Jul-15","628217000000'","28494970743","16-Jul-15","0","5000","3382536.71","0",
"2412","","628217000000'","28494975013","16-Jul-15","0","5000","3387536.71","0",
"2413","17-Jul-15","","28494951685","17-Jul-15","0","1000","3388536.71","0",
"2414","17-Jul-15","628311000000'","28494923964","17-Jul-15","0","1000","3389536.71","0",
"2415","17-Jul-15","628513000000'","28494963650","17-Jul-15","0","12000","3401536.71","0",
"2416","17-Jul-15","NEFT/CBINH16287A05619/SAN","28494921129","17-Jul-15","0","1000","3402536.71","0",
"2417","17-Jul-15","NEFT/SBIN416287847203/NAB","28494945821","17-Jul-15","0","21000","3423536.71","0",
"2418","17-Jul-15","NEFT/CBINH16287A07910/DHE","28494958801","17-Jul-15","0","11000","3434536.71","0",
"2419","17-Jul-15","NEFT/SBIN516288401682/Mr","28494968077","17-Jul-15","0","11000","3445536.71","0",
"2420","17-Jul-15","NEFT/SBIN516288474497/M H","28494867689","17-Jul-15","0","21000","3466536.71","0",
"2421","17-Jul-15","NEFT/CBINH16289A04744/SAN","28494943233","17-Jul-15","0","11000","3477536.71","0",
"2422","17-Jul-15","NEFT/CBINH16289A08393/SAN","28494943144","17-Jul-15","0","1000","3478536.71","0",
"2423","17-Jul-15","NEFT/N293160197868430/SAN","28494940495","17-Jul-15","0","1000","3479536.71","0",
"2424","17-Jul-15","NEFT/BARBH16294527200/AKH","28494904147","17-Jul-15","0","12000","3491536.71","0",
"2425","17-Jul-15","NEFT/CBINH16294A04839/RAJ","28494971588","17-Jul-15","0","11000","3502536.71","0",
"2426","17-Jul-15","NEFT/CBINH16294A04692/HAR","28494882620","17-Jul-15","0","11000","3513536.71","0",
"2427","17-Jul-15","NEFT/SBIN116298681910/GAN","28494940815","17-Jul-15","0","12000","3525536.71","0",
"2428","17-Jul-15","NEFT/MAHBH16298499334/Mr.","28494975190","17-Jul-15","0","12000","3537536.71","0",
"2429","17-Jul-15","NEFT/CBINH16299A08915/MAH","28494877463","17-Jul-15","0","11000","3548536.71","0",
"2430","17-Jul-15","NEFT/N299160199285360/RAK","28494860415","17-Jul-15","0","11000","3559536.71","0",
"2431","17-Jul-15","630015000000'","28494950834","17-Jul-15","0","12000","3571536.71","0",
"2432","17-Jul-15","630015000000'","28494924064","17-Jul-15","0","12000","3583536.71","0",
"2433","17-Jul-15","630108000000'","28494885453","17-Jul-15","0","5000","3588536.71","0",
"2434","17-Jul-15","630108000000'","28494958751","17-Jul-15","0","5000","3593536.71","0",
"2435","17-Jul-15","630108000000'","28494908829","17-Jul-15","0","2000","3595536.71","0",
"2436","17-Jul-15","630109000000'","28494878922","17-Jul-15","0","5000","3600536.71","0",
"2437","17-Jul-15","630109000000'","28494859949","17-Jul-15","0","5000","3605536.71","0",
"2438","17-Jul-15","630109000000'","28494938546","17-Jul-15","0","2000","3607536.71","0",
"2439","17-Jul-15","NEFT/SBIN416301935538/MOH","28494939865","17-Jul-15","0","1000","3608536.71","0",
"2440","17-Jul-15","630212000000'","28494878928","17-Jul-15","0","1000","3609536.71","0",
"2441","17-Jul-15","NEFT/SBIN816303366296/SAN","28494898154","17-Jul-15","0","1000","3610536.71","0",
"2442","17-Jul-15","NEFT/SBIN116305096270/IRF","28494917448","17-Jul-15","0","12000","3622536.71","0",
"2443","17-Jul-15","630521000000'","28494915523","17-Jul-15","0","1000","3623536.71","0",
"2444","17-Jul-15","NEFT/SBIN216307265211/ROH","28494880442","17-Jul-15","0","1000","3624536.71","0",
"2445","17-Jul-15","630811000000'","28494929351","17-Jul-15","0","5000","3629536.71","0",
"2446","17-Jul-15","630811000000'","28494953819","17-Jul-15","0","5000","3634536.71","0",
"2447","17-Jul-15","630811000000'","28494879259","17-Jul-15","0","2000","3636536.71","3",
"2448","17-Jul-15","630916000000'","28494870902","17-Jul-15","0","21000","3657536.71","0",
"2449","17-Jul-15","NEFT/P16110447781189/UPEN","28494912652","17-Jul-15","0","12000","3669536.71","0",
"2450","17-Jul-15","631011000000'","28494928173","17-Jul-15","0","1000","3670536.71","0",
"2451","17-Jul-15","631214000000'","28494972986","17-Jul-15","0","1000","3671536.71","0",
"2452","17-Jul-15","NEFT/SAA37986382/JITENDRA","28494965194","17-Jul-15","0","1000","3672536.71","0",
"2453","17-Jul-15","631216000000'","28494959684","17-Jul-15","0","1000","3673536.71","0",
"2454","17-Jul-15","NEFT/CBINH16313A08810/JIT","28494874016","17-Jul-15","0","12000","3685536.71","0",
"2455","17-Jul-15","631510000000'","28494914931","17-Jul-15","0","1000","3686536.71","0",
"2456","17-Jul-15","631512000000'","28494871981","17-Jul-15","0","5000","3691536.71","0",
"2457","17-Jul-15","631512000000'","28494971863","17-Jul-15","0","3000","3694536.71","0",
"2458","17-Jul-15","631515000000'","28494904709","17-Jul-15","0","5000","3699536.71","0",
"2459","17-Jul-15","631515000000'","28494903791","17-Jul-15","0","3000","3702536.71","0",
"2460","17-Jul-15","631518000000'","28494869097","17-Jul-15","0","1","3702537.71","0",
"2461","17-Jul-15","631518000000'","28494876435","17-Jul-15","0","5000","3707537.71","0",
"2462","17-Jul-15","631518000000'","28494945943","17-Jul-15","0","2000","3709537.71","3",
"2463","17-Jul-15","631520000000'","28494882676","17-Jul-15","0","5000","3714537.71","0",
"2464","17-Jul-15","631521000000'","28494950496","17-Jul-15","0","3000","3717537.71","0",
"2465","17-Jul-15","631610000000'","28494884405","17-Jul-15","0","5000","3722537.71","0",
"2466","17-Jul-15","631610000000'","28494933311","17-Jul-15","0","2000","3724537.71","0",
"2467","17-Jul-15","631615000000'","28494902093","17-Jul-15","0","5000","3729537.71","0",
"2468","17-Jul-15","bank settlement","0","17-Jul-15","543","0","3728994.71","5",
"2469","17-Jul-15","631617000000'","28494956105","17-Jul-15","0","1000","3729994.71","0",
"2470","17-Jul-15","631619000000'","28494950985","17-Jul-15","0","1000","3730994.71","0",
"2471","","631718000000'","28494934638","17-Jul-15","0","5000","3735994.71","0",
"2472","17-Jul-15","631718000000'","28494865739","17-Jul-15","0","3000","3738994.71","0",
"2473","17-Jul-15","NEFT/CBINH16318A06030/MUN","28494894202","17-Jul-15","0","8000","3746994.71","0",
"2474","17-Jul-15","NEFT/AXISF16318000234/SUM","28494887975","17-Jul-15","0","8000","3754994.71","0",
"2475","17-Jul-15","631914000000'","28494927835","17-Jul-15","0","5000","3759994.71","3",
"2476","17-Jul-15","631914000000'","28494927915","17-Jul-15","0","3000","3762994.71","0",
"2477","17-Jul-15","631914000000'","28494898101","17-Jul-15","0","5000","3767994.71","0",
"2478","17-Jul-15","631914000000'","28494967147","17-Jul-15","0","3000","3770994.71","0",
"2479","17-Jul-15","631915000000'","28494863618","17-Jul-15","0","5000","3775994.71","0",
"2480","17-Jul-15","631915000000'","28494970880","17-Jul-15","0","3000","3778994.71","0",
"2481","17-Jul-15","631916000000'","28494927467","17-Jul-15","0","5000","3783994.71","0",
"2482","17-Jul-15","631916000000'","28494928207","17-Jul-15","0","3000","3786994.71","0",
"2483","17-Jul-15","631917000000'","28494964464","17-Jul-15","0","5000","3791994.71","0",
"2484","17-Jul-15","631917000000'","28494862396","17-Jul-15","0","3000","3794994.71","0",
"2485","17-Jul-15","631921000000'","28494935362","17-Jul-15","0","8000","3802994.71","0",
"2486","17-Jul-15","632013000000'","28494896152","17-Jul-15","0","5000","3807994.71","0",
"2487","17-Jul-15","632013000000'","28494890026","17-Jul-15","0","3000","3810994.71","0",
"2488","17-Jul-15","632013000000'","28494866769","17-Jul-15","0","5000","3815994.71","0",
"2489","17-Jul-15","632013000000'","28494944698","17-Jul-15","0","3000","3818994.71","0",
"2490","17-Jul-15","632013000000'","28494971058","17-Jul-15","0","5000","3823994.71","0",
"2491","17-Jul-15","632013000000'","28494951184","17-Jul-15","0","3000","3826994.71","0",
"2492","17-Jul-15","632015000000'","28494946971","17-Jul-15","0","5000","3831994.71","0",
"2493","17-Jul-15","632015000000'","28494932662","17-Jul-15","0","3000","3834994.71","0",
"2494","17-Jul-15","632015000000'","28494928623","17-Jul-15","0","5000","3839994.71","0",
"2495","17-Jul-15","632015000000'","28494968901","17-Jul-15","0","3000","3842994.71","0",
"2496","17-Jul-15","632016000000'","28494882088","17-Jul-15","0","5000","3847994.71","0",
"2497","17-Jul-15","632016000000'","28494896329","17-Jul-15","0","3000","3850994.71","0",
"2498","17-Jul-15","632016000000'","28494951926","17-Jul-15","0","5000","3855994.71","0",
"2499","17-Jul-15","632016000000'","28494920465","17-Jul-15","0","3000","3858994.71","0",
"2500","17-Jul-15","632017000000'","28494897253","17-Jul-15","0","5000","3863994.71","0",
"2501","17-Jul-15","632017000000'","28494869597","17-Jul-15","0","3000","3866994.71","0",
"2502","","632017000000'","28494864852","17-Jul-15","0","5000","3871994.71","0",
"2503","17-Jul-15","632017000000'","28494901818","17-Jul-15","0","3000","3874994.71","0",
"2504","17-Jul-15","632017000000'","28494892737","17-Jul-15","0","5000","3879994.71","0",
"2505","17-Jul-15","632017000000'","28494899354","17-Jul-15","0","3000","3882994.71","0",
"2506","17-Jul-15","632017000000'","28494945948","17-Jul-15","0","5000","3887994.71","0",
"2507","17-Jul-15","632017000000'","28494893349","17-Jul-15","0","3000","3890994.71","0",
"2508","17-Jul-15","632017000000'","28494901126","17-Jul-15","0","5000","3895994.71","0",
"2509","17-Jul-15","632017000000'","28494946790","17-Jul-15","0","3000","3898994.71","3",
"2510","17-Jul-15","632017000000'","28494930318","17-Jul-15","0","5000","3903994.71","0",
"2511","17-Jul-15","632017000000'","28494911282","17-Jul-15","0","3000","3906994.71","0",
"2512","17-Jul-15","632018000000'","28494892922","17-Jul-15","0","5000","3911994.71","0",
